##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	218_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.232484	32.0	32.0	32.0	32.0	32.0
2	31.676368	32.0	32.0	32.0	32.0	32.0
3	35.71046	37.0	37.0	37.0	32.0	37.0
4	36.119868	37.0	37.0	37.0	32.0	37.0
5	36.40274	37.0	37.0	37.0	37.0	37.0
6	40.435752	42.0	42.0	42.0	37.0	42.0
7	40.548268	42.0	42.0	42.0	37.0	42.0
8	40.76594	42.0	42.0	42.0	37.0	42.0
9	40.858896	42.0	42.0	42.0	37.0	42.0
10-11	40.861384	42.0	42.0	42.0	37.0	42.0
12-13	40.909044	42.0	42.0	42.0	37.0	42.0
14-15	40.842166	42.0	42.0	42.0	37.0	42.0
16-17	40.786069999999995	42.0	42.0	42.0	37.0	42.0
18-19	40.766022	42.0	42.0	42.0	37.0	42.0
20-21	40.707300000000004	42.0	42.0	42.0	37.0	42.0
22-23	40.745854	42.0	42.0	42.0	37.0	42.0
24-25	40.69992	42.0	42.0	42.0	37.0	42.0
26-27	40.593458	42.0	42.0	42.0	37.0	42.0
28-29	40.580051999999995	42.0	42.0	42.0	37.0	42.0
30-31	40.482956	42.0	42.0	42.0	37.0	42.0
32-33	40.478824	42.0	42.0	42.0	37.0	42.0
34-35	40.527370000000005	42.0	42.0	42.0	37.0	42.0
36-37	40.461004	42.0	42.0	42.0	37.0	42.0
38-39	40.402232	42.0	42.0	42.0	37.0	42.0
40-41	40.347314	42.0	42.0	42.0	37.0	42.0
42-43	40.355019999999996	42.0	42.0	42.0	37.0	42.0
44-45	40.368072	42.0	42.0	42.0	37.0	42.0
46-47	40.263922	42.0	42.0	42.0	37.0	42.0
48-49	40.30509	42.0	42.0	42.0	37.0	42.0
50-51	40.241879999999995	42.0	42.0	42.0	37.0	42.0
52-53	40.196002	42.0	42.0	42.0	37.0	42.0
54-55	40.209109999999995	42.0	42.0	42.0	37.0	42.0
56-57	40.112026	42.0	42.0	42.0	37.0	42.0
58-59	40.04121	42.0	42.0	42.0	37.0	42.0
60-61	40.073375999999996	42.0	42.0	42.0	37.0	42.0
62-63	40.035551999999996	42.0	42.0	42.0	37.0	42.0
64-65	39.905438000000004	42.0	42.0	42.0	37.0	42.0
66-67	39.805004	42.0	42.0	42.0	37.0	42.0
68-69	39.52766	42.0	42.0	42.0	32.0	42.0
70-71	39.517422	42.0	42.0	42.0	32.0	42.0
72-73	39.48934800000001	42.0	42.0	42.0	32.0	42.0
74-75	39.44809	42.0	39.5	42.0	32.0	42.0
76-77	38.566752	42.0	37.0	42.0	32.0	42.0
78-79	38.845833999999996	42.0	37.0	42.0	32.0	42.0
80-81	39.324318000000005	42.0	37.0	42.0	32.0	42.0
82-83	39.168639999999996	42.0	37.0	42.0	32.0	42.0
84-85	39.518358	42.0	42.0	42.0	32.0	42.0
86-87	39.33382	42.0	37.0	42.0	32.0	42.0
88-89	39.394093999999996	42.0	39.5	42.0	32.0	42.0
90-91	39.117868	42.0	37.0	42.0	32.0	42.0
92-93	39.043716	42.0	37.0	42.0	32.0	42.0
94-95	39.269252	42.0	37.0	42.0	32.0	42.0
96-97	39.246138	42.0	37.0	42.0	32.0	42.0
98-99	38.93821	42.0	37.0	42.0	32.0	42.0
100	39.086328	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.002764190412687384
1101	2	-0.023086032147471514
1101	3	-0.08631042138605238
1101	4	-0.038596266936650636
1101	5	-0.04674768448585098
1101	6	-0.06981628733225875
1101	7	-0.10697545918472429
1101	8	0.029007860756237847
1101	9	-0.05100379157232027
1101	10-11	-0.11652164749795446
1101	12-13	-0.09961034386307688
1101	14-15	-0.054038279364753805
1101	16-17	-0.14499206704930145
1101	18-19	-0.20360240157859977
1101	20-21	-0.17589275506783508
1101	22-23	-0.14596346439829233
1101	24-25	-0.1132718752755082
1101	26-27	-0.18217732897691263
1101	28-29	-0.16000687031326777
1101	30-31	-0.166085632155891
1101	32-33	-0.13721256829162343
1101	34-35	-0.17850381215033906
1101	36-37	-0.15686282660803386
1101	38-39	-0.1010716743046558
1101	40-41	-0.23754322632964886
1101	42-43	-0.22775234264593536
1101	44-45	-0.16244539119595913
1101	46-47	-0.11317665247629094
1101	48-49	-0.10583668927856138
1101	50-51	-0.0732919350431942
1101	52-53	-0.19892112517087668
1101	54-55	-0.23361727400088483
1101	56-57	-0.3427146104830996
1101	58-59	-0.3271331745035937
1101	60-61	-0.28998857382741505
1101	62-63	-0.28475388167456117
1101	64-65	-0.29748492273159144
1101	66-67	-0.3640799735421183
1101	68-69	-0.5405873124621863
1101	70-71	-0.6372053321383788
1101	72-73	-0.6273210576959727
1101	74-75	-0.5260856133593137
1101	76-77	-0.6588609637736695
1101	78-79	-0.7899764373714007
1101	80-81	-0.6620133409257605
1101	82-83	-0.5942005416935245
1101	84-85	-0.3953296464075038
1101	86-87	-0.701883165103375
1101	88-89	-0.5740396918621755
1101	90-91	-0.6143677598288875
1101	92-93	-0.609681538221345
1101	94-95	-0.5474331166833153
1101	96-97	-0.37179874468935736
1101	98-99	-0.6194892214918539
1101	100	-0.38642364626682735
1102	1	-0.038140695497222765
1102	2	0.06615768236996544
1102	3	0.1106544547759043
1102	4	0.045910720398801175
1102	5	0.07094368740260393
1102	6	0.08560747584698447
1102	7	0.16326831771964123
1102	8	-0.04370409881703807
1102	9	0.026334938229915394
1102	10-11	0.09162140571808663
1102	12-13	0.0760708433600783
1102	14-15	0.1190600892171858
1102	16-17	0.10970137920436684
1102	18-19	0.1475505867550524
1102	20-21	0.09730738218339496
1102	22-23	0.12912465713143462
1102	24-25	0.0657353148174522
1102	26-27	0.2308260555137025
1102	28-29	0.24998985437323995
1102	30-31	0.2080815024127034
1102	32-33	0.08634629377089453
1102	34-35	0.22660021804493624
1102	36-37	0.14083197656122337
1102	38-39	0.024218814808833145
1102	40-41	0.17206241032890546
1102	42-43	0.19005990390719063
1102	44-45	0.12067387700543009
1102	46-47	0.0842756215270768
1102	48-49	0.1206890609241924
1102	50-51	0.22379927463925497
1102	52-53	0.20975260681490226
1102	54-55	0.19867965656246867
1102	56-57	0.30693329331626273
1102	58-59	0.2650906853753767
1102	60-61	0.2946244712783326
1102	62-63	0.2673115154182071
1102	64-65	0.26921410715173977
1102	66-67	0.25183805004014204
1102	68-69	0.24633716816666862
1102	70-71	0.41170835555267615
1102	72-73	0.25794627027207895
1102	74-75	0.18185780170089316
1102	76-77	0.2455969718430211
1102	78-79	0.36357649793336577
1102	80-81	0.22673205803861407
1102	82-83	0.23643455718975304
1102	84-85	0.09559305619402636
1102	86-87	0.28707746874777484
1102	88-89	0.28645807780530674
1102	90-91	0.134261677441053
1102	92-93	0.06931356440514946
1102	94-95	0.20324027217438356
1102	96-97	0.047794648535429474
1102	98-99	0.2827399412756364
1102	100	-0.07115678620069588
1105	1	0.040904885909906596
1105	2	-0.043071650222490376
1105	3	-0.024344033389837705
1105	4	-0.007314453462136328
