##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	219_L8_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.507416	32.0	32.0	32.0	27.0	32.0
2	31.058792	32.0	32.0	32.0	27.0	32.0
3	34.997456	37.0	37.0	37.0	32.0	37.0
4	35.501828	37.0	37.0	37.0	32.0	37.0
5	35.893928	37.0	37.0	37.0	32.0	37.0
6	39.581748	42.0	37.0	42.0	32.0	42.0
7	39.648784	42.0	37.0	42.0	32.0	42.0
8	39.765696	42.0	42.0	42.0	32.0	42.0
9	39.761108	42.0	42.0	42.0	32.0	42.0
10-11	39.680678	42.0	42.0	42.0	32.0	42.0
12-13	39.814998	42.0	42.0	42.0	37.0	42.0
14-15	40.005486000000005	42.0	42.0	42.0	37.0	42.0
16-17	39.883572	42.0	42.0	42.0	37.0	42.0
18-19	40.017628	42.0	42.0	42.0	37.0	42.0
20-21	39.905168	42.0	42.0	42.0	37.0	42.0
22-23	39.920182	42.0	42.0	42.0	37.0	42.0
24-25	39.89526600000001	42.0	42.0	42.0	37.0	42.0
26-27	39.914046	42.0	42.0	42.0	37.0	42.0
28-29	39.814548	42.0	42.0	42.0	37.0	42.0
30-31	39.80743	42.0	42.0	42.0	34.5	42.0
32-33	39.693968	42.0	42.0	42.0	32.0	42.0
34-35	39.544028	42.0	42.0	42.0	32.0	42.0
36-37	39.708107999999996	42.0	42.0	42.0	34.5	42.0
38-39	39.620112	42.0	42.0	42.0	32.0	42.0
40-41	39.581092	42.0	42.0	42.0	32.0	42.0
42-43	39.591422	42.0	42.0	42.0	32.0	42.0
44-45	39.647734	42.0	42.0	42.0	32.0	42.0
46-47	39.59303	42.0	39.5	42.0	32.0	42.0
48-49	39.418037999999996	42.0	37.0	42.0	32.0	42.0
50-51	39.5287	42.0	39.5	42.0	32.0	42.0
52-53	39.482929999999996	42.0	37.0	42.0	32.0	42.0
54-55	39.428278	42.0	37.0	42.0	32.0	42.0
56-57	39.276118	42.0	37.0	42.0	32.0	42.0
58-59	39.354286	42.0	37.0	42.0	32.0	42.0
60-61	39.292868	42.0	37.0	42.0	32.0	42.0
62-63	39.13088	42.0	37.0	42.0	32.0	42.0
64-65	39.173258000000004	42.0	37.0	42.0	32.0	42.0
66-67	39.105986	42.0	37.0	42.0	32.0	42.0
68-69	39.136024	42.0	37.0	42.0	32.0	42.0
70-71	38.947854	42.0	37.0	42.0	32.0	42.0
72-73	38.934774000000004	42.0	37.0	42.0	32.0	42.0
74-75	38.88287	42.0	37.0	42.0	32.0	42.0
76-77	38.251712	42.0	37.0	42.0	32.0	42.0
78-79	38.382944	42.0	37.0	42.0	32.0	42.0
80-81	38.9143	42.0	37.0	42.0	32.0	42.0
82-83	38.815482	42.0	37.0	42.0	32.0	42.0
84-85	38.743014	42.0	37.0	42.0	32.0	42.0
86-87	38.977046	42.0	37.0	42.0	32.0	42.0
88-89	38.645132000000004	42.0	37.0	42.0	32.0	42.0
90-91	38.34613	42.0	37.0	42.0	32.0	42.0
92-93	38.294512	42.0	37.0	42.0	32.0	42.0
94-95	38.274513999999996	42.0	37.0	42.0	32.0	42.0
96-97	38.34528	42.0	37.0	42.0	32.0	42.0
98-99	38.27274	42.0	37.0	42.0	32.0	42.0
100	38.102076	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.198041798180995
1101	2	-0.16488502174903275
1101	3	-0.2756087798887208
1101	4	-0.261321744295536
1101	5	-0.17767626237628775
1101	6	-0.021214221566303593
1101	7	-0.14910283245860967
1101	8	-0.30695226612463955
1101	9	-0.11107817378990603
1101	10-11	-0.15348397830510407
1101	12-13	-0.22393817051496256
1101	14-15	-0.13635745907779295
1101	16-17	-0.22747745711775735
1101	18-19	-0.33940504337608246
1101	20-21	-0.5061981819591708
1101	22-23	-0.4661948056471985
1101	24-25	-0.28677037780663284
1101	26-27	-0.1181199273110991
1101	28-29	-0.14127389372363552
1101	30-31	-0.23543605249550126
1101	32-33	-0.07266917253046756
1101	34-35	-0.10179573543648246
1101	36-37	-0.14319160905218098
1101	38-39	-0.1509791807576093
1101	40-41	-0.2261616225337022
1101	42-43	-0.03612144716778687
1101	44-45	0.019385418828967715
1101	46-47	-0.05632150509839562
1101	48-49	-0.2958972398594497
1101	50-51	-0.0316611092843786
1101	52-53	-0.24013116932906087
1101	54-55	-0.09107170707086709
1101	56-57	-0.03300531531274942
1101	58-59	-0.13163955822527384
1101	60-61	-0.05565043274552295
1101	62-63	-0.058268184761871566
1101	64-65	-0.08481807023026988
1101	66-67	-0.02377933069399063
1101	68-69	-0.09847341346670646
1101	70-71	-0.06210366713155935
1101	72-73	-0.06298082605974287
1101	74-75	-0.13564275140289084
1101	76-77	-0.11189162256239626
1101	78-79	0.10333373229309473
1101	80-81	0.10790740050344283
1101	82-83	0.18918957501060873
1101	84-85	0.09902284032493469
1101	86-87	-0.047419160587111264
1101	88-89	0.1017783291949641
1101	90-91	-0.11859297197709395
1101	92-93	-0.03310625771618447
1101	94-95	0.1263487966570196
1101	96-97	-0.011817902606637176
1101	98-99	-0.1313453159438751
1101	100	-0.035409606845391295
1102	1	-0.1344847733745489
1102	2	0.1995435516089472
1102	3	0.12139007109372102
1102	4	-0.028961833209976362
1102	5	0.049597767992025865
1102	6	0.17618054228752555
1102	7	0.0764903551846956
1102	8	0.17893808997651917
1102	9	0.1413373687048889
1102	10-11	0.1506559250948598
1102	12-13	0.17210130240476218
1102	14-15	0.16223523012276786
1102	16-17	0.31159985871708074
1102	18-19	0.15470055577197428
1102	20-21	0.1886462515361771
1102	22-23	0.05317779228431618
1102	24-25	0.02591620376291104
1102	26-27	-0.032239878985599546
1102	28-29	0.09024389183997528
1102	30-31	0.05570945991435394
1102	32-33	0.05549467115625362
1102	34-35	0.06506069814449233
1102	36-37	0.03468011303694141
1102	38-39	0.24395959627896247
1102	40-41	0.18581865342927983
1102	42-43	0.45891151732811153
1102	44-45	0.4339839207740681
1102	46-47	0.15592734957903787
1102	48-49	0.23497544012654004
1102	50-51	0.26785854709591206
1102	52-53	0.1489862308842902
1102	54-55	0.36369168297179044
1102	56-57	0.25793850106664706
1102	58-59	0.08062554171046088
1102	60-61	0.30279283002094814
1102	62-63	0.4175603202258671
1102	64-65	0.3759374311149628
1102	66-67	0.4676869236361654
1102	68-69	0.15766280283297363
1102	70-71	0.29760331746309987
1102	72-73	0.3775132068976177
1102	74-75	0.4748099224009792
1102	76-77	0.7996143874186927
1102	78-79	0.7428995175621225
1102	80-81	0.697860119156978
1102	82-83	0.8763962366112992
1102	84-85	0.5722915067000756
1102	86-87	0.42800655755523564
1102	88-89	0.6617174871987643
1102	90-91	0.6096783739100573
1102	92-93	0.6642836166334263
1102	94-95	0.869738521422839
1102	96-97	0.8380040812158924
1102	98-99	0.7787771554657468
1102	100	0.5957782438929229
1106	1	-0.24102710098966185
1106	2	-0.6672003660347272
1106	3	-0.7689194711066918
