##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	219_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.24178	32.0	32.0	32.0	32.0	32.0
2	31.624664	32.0	32.0	32.0	32.0	32.0
3	35.692264	37.0	37.0	37.0	32.0	37.0
4	36.120848	37.0	37.0	37.0	32.0	37.0
5	36.369536	37.0	37.0	37.0	37.0	37.0
6	40.421816	42.0	42.0	42.0	37.0	42.0
7	40.509716	42.0	42.0	42.0	37.0	42.0
8	40.767556	42.0	42.0	42.0	37.0	42.0
9	40.853688	42.0	42.0	42.0	37.0	42.0
10-11	40.87159	42.0	42.0	42.0	37.0	42.0
12-13	40.913238	42.0	42.0	42.0	37.0	42.0
14-15	40.892213999999996	42.0	42.0	42.0	37.0	42.0
16-17	40.809495999999996	42.0	42.0	42.0	37.0	42.0
18-19	40.782914000000005	42.0	42.0	42.0	37.0	42.0
20-21	40.75943	42.0	42.0	42.0	37.0	42.0
22-23	40.745450000000005	42.0	42.0	42.0	37.0	42.0
24-25	40.631106	42.0	42.0	42.0	37.0	42.0
26-27	40.52718	42.0	42.0	42.0	37.0	42.0
28-29	40.502812000000006	42.0	42.0	42.0	37.0	42.0
30-31	40.417460000000005	42.0	42.0	42.0	37.0	42.0
32-33	40.408469999999994	42.0	42.0	42.0	37.0	42.0
34-35	40.376301999999995	42.0	42.0	42.0	37.0	42.0
36-37	40.30914799999999	42.0	42.0	42.0	37.0	42.0
38-39	40.211374	42.0	42.0	42.0	37.0	42.0
40-41	40.108746	42.0	42.0	42.0	37.0	42.0
42-43	40.08466799999999	42.0	42.0	42.0	37.0	42.0
44-45	40.053706	42.0	42.0	42.0	37.0	42.0
46-47	39.927744000000004	42.0	42.0	42.0	37.0	42.0
48-49	39.854156	42.0	42.0	42.0	37.0	42.0
50-51	39.789442	42.0	42.0	42.0	34.5	42.0
52-53	39.671424	42.0	42.0	42.0	32.0	42.0
54-55	39.624466	42.0	42.0	42.0	32.0	42.0
56-57	39.507306	42.0	39.5	42.0	32.0	42.0
58-59	39.356934	42.0	37.0	42.0	32.0	42.0
60-61	39.261224	42.0	37.0	42.0	32.0	42.0
62-63	39.121708	42.0	37.0	42.0	32.0	42.0
64-65	38.894682	42.0	37.0	42.0	32.0	42.0
66-67	38.651922	42.0	37.0	42.0	32.0	42.0
68-69	38.217774	42.0	37.0	42.0	32.0	42.0
70-71	38.10882	42.0	37.0	42.0	29.5	42.0
72-73	37.822032	42.0	37.0	42.0	27.0	42.0
74-75	37.608936	42.0	37.0	42.0	27.0	42.0
76-77	36.083084	39.5	34.5	42.0	24.5	42.0
78-79	36.380068	39.5	34.5	42.0	24.5	42.0
80-81	37.238156000000004	42.0	37.0	42.0	27.0	42.0
82-83	37.114304000000004	42.0	37.0	42.0	27.0	42.0
84-85	37.390996	42.0	37.0	42.0	27.0	42.0
86-87	37.254142	42.0	37.0	42.0	27.0	42.0
88-89	37.276566	42.0	37.0	42.0	27.0	42.0
90-91	37.157282	42.0	37.0	42.0	27.0	42.0
92-93	37.112173999999996	42.0	37.0	42.0	27.0	42.0
94-95	37.477534000000006	42.0	37.0	42.0	27.0	42.0
96-97	37.49219	42.0	37.0	42.0	27.0	42.0
98-99	37.364102	42.0	37.0	42.0	27.0	42.0
100	37.469064	42.0	37.0	42.0	27.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.07116114507226357
1101	2	0.08362329133055368
1101	3	0.019882896032200392
1101	4	-0.014682310147350108
1101	5	0.02026926448361621
1101	6	-0.029701476365616486
1101	7	-0.06509333013038798
1101	8	0.005553503645309377
1101	9	0.010394392336721126
1101	10-11	0.02986827551133331
1101	12-13	-0.03795926900738067
1101	14-15	0.014386270360311926
1101	16-17	-0.1413522023224587
1101	18-19	-0.048049999509707675
1101	20-21	-0.13518268909054854
1101	22-23	-0.17141682551239512
1101	24-25	-0.11218100106896145
1101	26-27	-0.20079994584648375
1101	28-29	-0.27497833650440384
1101	30-31	-0.31507573610158346
1101	32-33	-0.2860164465592092
1101	34-35	0.004722688655434126
1101	36-37	-0.17927959976732666
1101	38-39	-0.2606696079752382
1101	40-41	-0.323728904828819
1101	42-43	-0.3970503309978497
1101	44-45	-0.2871606896397694
1101	46-47	-0.35060327015459336
1101	48-49	-0.3342151659243413
1101	50-51	-0.2211822810765227
1101	52-53	-0.33334105591331564
1101	54-55	-0.31342982694386734
1101	56-57	-0.3490657007560145
1101	58-59	-0.3472965770888976
1101	60-61	-0.20281535695872321
1101	62-63	-0.36234770487769197
1101	64-65	-0.6162241263138242
1101	66-67	-0.6667049631279269
1101	68-69	-1.0688843022034362
1101	70-71	-1.190659068534785
1101	72-73	-1.2890608336317868
1101	74-75	-1.1416712918448866
1101	76-77	-1.2738118114739692
1101	78-79	-1.265445343412516
1101	80-81	-1.2912058941432107
1101	82-83	-0.9498026355690712
1101	84-85	-0.5138079646825773
1101	86-87	-0.9249843420035759
1101	88-89	-0.548863702135904
1101	90-91	-0.7723726114238758
1101	92-93	-0.755641133140351
1101	94-95	-0.4715893091848642
1101	96-97	-0.19372006850534973
1101	98-99	-0.6078360396381726
1101	100	-0.24469111888409856
1102	1	-0.02286755666785467
1102	2	0.09095531790805111
1102	3	0.10510975756042029
1102	4	0.019351824516796512
1102	5	0.10157719634883478
1102	6	0.08509889043320129
1102	7	0.11567817056452867
1102	8	-0.02566233353209668
1102	9	0.010078183162008258
1102	10-11	0.06776022899917677
1102	12-13	0.06912198811823345
1102	14-15	0.13957157779194773
1102	16-17	0.13880288319513312
1102	18-19	0.15095337937660247
1102	20-21	0.06724378869281367
1102	22-23	0.048570426100781106
1102	24-25	0.18870580528399472
1102	26-27	0.06519042116129015
1102	28-29	0.005288713881640206
1102	30-31	0.0956947299933546
1102	32-33	0.04410679188142552
1102	34-35	0.19567840548287307
1102	36-37	0.1657066484622618
1102	38-39	0.016947362981035496
1102	40-41	0.010098762158420982
1102	42-43	-0.03769951572796515
1102	44-45	0.028011973884368047
1102	46-47	0.09378143845771092
1102	48-49	0.09525473919315175
1102	50-51	0.10380054354451573
1102	52-53	0.24156794834281214
1102	54-55	0.19149242261286048
1102	56-57	0.18036328542265068
1102	58-59	0.17236094993174333
1102	60-61	0.10364260145953352
1102	62-63	0.12110269306106147
1102	64-65	-0.09282940947569074
1102	66-67	-0.07387683375604581
1102	68-69	0.05807258249880931
1102	70-71	-0.001372950165333009
1102	72-73	-0.1044227703417917
1102	74-75	-0.16911064797713493
1102	76-77	-0.18399198540398487
1102	78-79	0.15636600543573564
1102	80-81	-0.12511147466337036
1102	82-83	0.23410182689508474
1102	84-85	0.18830975763282964
1102	86-87	0.18717298497742263
1102	88-89	0.2607171364354173
1102	90-91	0.21276141641654078
1102	92-93	0.17657121047832902
1102	94-95	0.10425292145345821
1102	96-97	0.34421240256789076
1102	98-99	0.5040566170463876
1102	100	0.4314374232829863
1106	1	-0.2035945404304158
1106	2	-0.6991185337665513
1106	3	-0.4560446562841278
1106	4	-0.46930322374375777
