##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	220_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.24262	32.0	32.0	32.0	32.0	32.0
2	31.6796	32.0	32.0	32.0	32.0	32.0
3	35.758972	37.0	37.0	37.0	32.0	37.0
4	36.161036	37.0	37.0	37.0	32.0	37.0
5	36.407	37.0	37.0	37.0	37.0	37.0
6	40.494196	42.0	42.0	42.0	37.0	42.0
7	40.588484	42.0	42.0	42.0	37.0	42.0
8	40.786048	42.0	42.0	42.0	37.0	42.0
9	40.889312	42.0	42.0	42.0	37.0	42.0
10-11	40.90285	42.0	42.0	42.0	37.0	42.0
12-13	40.951172	42.0	42.0	42.0	37.0	42.0
14-15	40.894812	42.0	42.0	42.0	37.0	42.0
16-17	40.829018	42.0	42.0	42.0	37.0	42.0
18-19	40.799707999999995	42.0	42.0	42.0	37.0	42.0
20-21	40.78759	42.0	42.0	42.0	37.0	42.0
22-23	40.816283999999996	42.0	42.0	42.0	37.0	42.0
24-25	40.754504	42.0	42.0	42.0	37.0	42.0
26-27	40.684006	42.0	42.0	42.0	37.0	42.0
28-29	40.668064	42.0	42.0	42.0	37.0	42.0
30-31	40.60498	42.0	42.0	42.0	37.0	42.0
32-33	40.580784	42.0	42.0	42.0	37.0	42.0
34-35	40.601692	42.0	42.0	42.0	37.0	42.0
36-37	40.543758	42.0	42.0	42.0	37.0	42.0
38-39	40.4615	42.0	42.0	42.0	37.0	42.0
40-41	40.436058	42.0	42.0	42.0	37.0	42.0
42-43	40.451726	42.0	42.0	42.0	37.0	42.0
44-45	40.4473	42.0	42.0	42.0	37.0	42.0
46-47	40.36701	42.0	42.0	42.0	37.0	42.0
48-49	40.398516	42.0	42.0	42.0	37.0	42.0
50-51	40.310326	42.0	42.0	42.0	37.0	42.0
52-53	40.29002	42.0	42.0	42.0	37.0	42.0
54-55	40.285414	42.0	42.0	42.0	37.0	42.0
56-57	40.212472	42.0	42.0	42.0	37.0	42.0
58-59	40.146596	42.0	42.0	42.0	37.0	42.0
60-61	40.119308000000004	42.0	42.0	42.0	37.0	42.0
62-63	40.070034	42.0	42.0	42.0	37.0	42.0
64-65	39.986602000000005	42.0	42.0	42.0	37.0	42.0
66-67	39.88085	42.0	42.0	42.0	37.0	42.0
68-69	39.669748	42.0	42.0	42.0	32.0	42.0
70-71	39.641329999999996	42.0	42.0	42.0	32.0	42.0
72-73	39.609536	42.0	42.0	42.0	32.0	42.0
74-75	39.581402	42.0	42.0	42.0	32.0	42.0
76-77	38.747584	42.0	39.5	42.0	32.0	42.0
78-79	39.043328	42.0	37.0	42.0	32.0	42.0
80-81	39.487682	42.0	42.0	42.0	32.0	42.0
82-83	39.346756	42.0	37.0	42.0	32.0	42.0
84-85	39.643368	42.0	42.0	42.0	32.0	42.0
86-87	39.492776000000006	42.0	42.0	42.0	32.0	42.0
88-89	39.552326	42.0	42.0	42.0	32.0	42.0
90-91	39.313592	42.0	39.5	42.0	32.0	42.0
92-93	39.234483999999995	42.0	37.0	42.0	32.0	42.0
94-95	39.401372	42.0	39.5	42.0	32.0	42.0
96-97	39.407534	42.0	39.5	42.0	32.0	42.0
98-99	39.091614	42.0	37.0	42.0	32.0	42.0
100	39.199068	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.013954198423792974
1101	2	0.018117306432532843
1101	3	0.030126553794843858
1101	4	-0.03252565631422044
1101	5	-0.03270823522678512
1101	6	-0.07182934227078164
1101	7	-0.03847990170959292
1101	8	0.027953095202548184
1101	9	0.023540129881268967
1101	10-11	-0.08507038075434536
1101	12-13	-0.07326117301209223
1101	14-15	-0.053281980063971446
1101	16-17	-0.1390149333464663
1101	18-19	-0.18996947052475122
1101	20-21	-0.20831757590977418
1101	22-23	-0.19468718561499543
1101	24-25	-0.14291872575300602
1101	26-27	-0.16462000107610208
1101	28-29	-0.25382053545661876
1101	30-31	-0.2725679457332788
1101	32-33	-0.21007989824343554
1101	34-35	-0.13740350848003402
1101	36-37	-0.17367208518118815
1101	38-39	-0.11713057301464858
1101	40-41	-0.24363203592485405
1101	42-43	-0.22188972690421593
1101	44-45	-0.140286148349837
1101	46-47	-0.22383995690773872
1101	48-49	-0.21572895102887912
1101	50-51	-0.008165108883105177
1101	52-53	-0.1924464806281776
1101	54-55	-0.2421486845547065
1101	56-57	-0.3508497637693466
1101	58-59	-0.2959650553626929
1101	60-61	-0.25855250881313907
1101	62-63	-0.18675171339297236
1101	64-65	-0.2544530457832934
1101	66-67	-0.25330271835188256
1101	68-69	-0.5461134232303735
1101	70-71	-0.6755331476749689
1101	72-73	-0.6335607991160614
1101	74-75	-0.5895515309511268
1101	76-77	-0.7877582310680822
1101	78-79	-0.8957795928977532
1101	80-81	-0.7938051522227738
1101	82-83	-0.6966913559490138
1101	84-85	-0.4267920704431276
1101	86-87	-0.7183831970674248
1101	88-89	-0.5916389474666914
1101	90-91	-0.7356966163405829
1101	92-93	-0.7105187874017815
1101	94-95	-0.4668514504137562
1101	96-97	-0.37967485137829726
1101	98-99	-0.6406737819204409
1101	100	-0.5866672516625826
1102	1	0.028404060389281227
1102	2	0.007857281812750472
1102	3	0.020525355405972334
1102	4	0.1021626049868729
1102	5	0.11821552286210846
1102	6	0.2127368158312848
1102	7	0.14917684533727282
1102	8	0.04744455437081285
1102	9	0.008576618245875522
1102	10-11	0.1686861088591982
1102	12-13	0.09392773795718767
1102	14-15	0.20003870328123696
1102	16-17	0.15038141857921516
1102	18-19	0.28743876399796164
1102	20-21	0.21569030025671054
1102	22-23	0.24471985479670622
1102	24-25	0.1893159902037027
1102	26-27	0.1835215053821031
1102	28-29	0.14132778311361704
1102	30-31	0.19985714328417004
1102	32-33	0.20854768663076584
1102	34-35	0.19574224878721225
1102	36-37	0.0990412241781371
1102	38-39	-0.0396751284510799
1102	40-41	0.022858656917676967
1102	42-43	0.06159618113522214
1102	44-45	-0.004396554079605153
1102	46-47	0.16990930092165968
1102	48-49	0.22244482617513484
1102	50-51	0.13272530162113583
1102	52-53	0.2121002378283734
1102	54-55	0.1455367781946535
1102	56-57	0.3699662133229964
1102	58-59	0.28113989413774476
1102	60-61	0.32531246247975787
1102	62-63	0.2540525131257283
1102	64-65	0.13361948275478142
1102	66-67	0.0482633568975217
1102	68-69	0.19924630486536188
1102	70-71	0.28392350107962017
1102	72-73	0.16411396654240917
1102	74-75	0.1673618420351204
1102	76-77	0.10695133099041243
1102	78-79	0.047778347793013154
1102	80-81	0.0795726441469995
1102	82-83	0.002958222743941974
1102	84-85	0.11298280385805981
1102	86-87	0.1353689655224528
1102	88-89	0.09454135641330197
1102	90-91	-0.011510570057659208
1102	92-93	-0.06367165106783546
1102	94-95	0.0026928488432034214
1102	96-97	-0.12920250511609765
1102	98-99	0.13630748477147847
1102	100	-0.01987902677241493
1105	1	-0.06595273767422682
1105	2	-0.1724460907475418
