##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	220_L8_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	250000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	29.975428	32.0	32.0	32.0	27.0	32.0
2	30.890396	32.0	32.0	32.0	27.0	32.0
3	34.91756	37.0	37.0	37.0	32.0	37.0
4	35.564684	37.0	37.0	37.0	32.0	37.0
5	36.004952	37.0	37.0	37.0	32.0	37.0
6	39.62798	42.0	37.0	42.0	32.0	42.0
7	39.213028	42.0	37.0	42.0	32.0	42.0
8	39.47712	42.0	37.0	42.0	32.0	42.0
9	39.812472	42.0	42.0	42.0	37.0	42.0
10-11	39.943164	42.0	42.0	42.0	37.0	42.0
12-13	39.835644	42.0	42.0	42.0	37.0	42.0
14-15	40.12285	42.0	42.0	42.0	37.0	42.0
16-17	40.098254	42.0	42.0	42.0	37.0	42.0
18-19	40.089364	42.0	42.0	42.0	37.0	42.0
20-21	40.005898	42.0	42.0	42.0	37.0	42.0
22-23	40.103812000000005	42.0	42.0	42.0	37.0	42.0
24-25	40.05475	42.0	42.0	42.0	37.0	42.0
26-27	40.118346	42.0	42.0	42.0	37.0	42.0
28-29	40.039456	42.0	42.0	42.0	37.0	42.0
30-31	39.985642	42.0	42.0	42.0	37.0	42.0
32-33	39.956571999999994	42.0	42.0	42.0	37.0	42.0
34-35	39.863286	42.0	42.0	42.0	37.0	42.0
36-37	39.881372	42.0	42.0	42.0	37.0	42.0
38-39	39.846934	42.0	42.0	42.0	37.0	42.0
40-41	39.83074	42.0	42.0	42.0	37.0	42.0
42-43	39.895364	42.0	42.0	42.0	37.0	42.0
44-45	39.815495999999996	42.0	42.0	42.0	37.0	42.0
46-47	39.690368	42.0	42.0	42.0	32.0	42.0
48-49	39.501308	42.0	37.0	42.0	32.0	42.0
50-51	39.608894	42.0	42.0	42.0	32.0	42.0
52-53	39.510406	42.0	39.5	42.0	32.0	42.0
54-55	39.503366	42.0	39.5	42.0	32.0	42.0
56-57	39.397416	42.0	37.0	42.0	32.0	42.0
58-59	39.51165	42.0	37.0	42.0	32.0	42.0
60-61	39.388434000000004	42.0	37.0	42.0	32.0	42.0
62-63	39.278378000000004	42.0	37.0	42.0	32.0	42.0
64-65	39.302127999999996	42.0	37.0	42.0	32.0	42.0
66-67	39.282752	42.0	37.0	42.0	32.0	42.0
68-69	39.31042	42.0	37.0	42.0	32.0	42.0
70-71	39.145641999999995	42.0	37.0	42.0	32.0	42.0
72-73	39.151056	42.0	37.0	42.0	32.0	42.0
74-75	39.103628	42.0	37.0	42.0	32.0	42.0
76-77	38.36159	42.0	37.0	42.0	32.0	42.0
78-79	38.586728	42.0	37.0	42.0	32.0	42.0
80-81	39.054766	42.0	37.0	42.0	32.0	42.0
82-83	38.998106	42.0	37.0	42.0	32.0	42.0
84-85	38.990961999999996	42.0	37.0	42.0	32.0	42.0
86-87	39.16789	42.0	37.0	42.0	32.0	42.0
88-89	38.914256	42.0	37.0	42.0	32.0	42.0
90-91	38.578396	42.0	37.0	42.0	32.0	42.0
92-93	38.520802	42.0	37.0	42.0	32.0	42.0
94-95	38.488404	42.0	37.0	42.0	32.0	42.0
96-97	38.504002	42.0	37.0	42.0	32.0	42.0
98-99	38.43579	42.0	37.0	42.0	32.0	42.0
100	38.32616	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.10802416097162748
1101	2	-0.0545244068142523
1101	3	-0.04653567337886244
1101	4	-0.13494694181082423
1101	5	0.0024794013721844976
1101	6	0.033668845323752805
1101	7	0.0378375293669464
1101	8	-0.03885373030496453
1101	9	0.08348511024629346
1101	10-11	-0.062157520621710205
1101	12-13	-0.1558265360312845
1101	14-15	-0.1486004795090139
1101	16-17	-0.19588781553623136
1101	18-19	-0.19150312281870896
1101	20-21	-0.3162767978994765
1101	22-23	-0.2767822481423252
1101	24-25	-0.10960026522943878
1101	26-27	0.008710476099658138
1101	28-29	-0.00843857869448783
1101	30-31	-0.12721339657027642
1101	32-33	0.02528499677787721
1101	34-35	-0.07875404691125709
1101	36-37	-0.08651244011850423
1101	38-39	0.03852314133263235
1101	40-41	0.012862814021140423
1101	42-43	-0.00837688512364565
1101	44-45	0.0682766167990323
1101	46-47	0.14379370214061282
1101	48-49	-0.06487077189544976
1101	50-51	0.11511615361794725
1101	52-53	-0.042228799509878456
1101	54-55	-0.11316367665789073
1101	56-57	-0.04883866753436905
1101	58-59	-0.0875343692323085
1101	60-61	0.004082024949191521
1101	62-63	-0.020158356868911653
1101	64-65	-0.10417942271921277
1101	66-67	-0.07773254143203445
1101	68-69	-0.08296364873918094
1101	70-71	-0.11573431887111951
1101	72-73	-0.06914020744081739
1101	74-75	-0.010420067393532406
1101	76-77	-0.23477930226668775
1101	78-79	-0.08936459827927479
1101	80-81	-0.09111458551264207
1101	82-83	-0.18528900604732002
1101	84-85	-0.25534741756610657
1101	86-87	-0.11441232396159506
1101	88-89	-0.21164182193832204
1101	90-91	-0.43342665640282263
1101	92-93	-0.2765176395474427
1101	94-95	-0.06397576673565197
1101	96-97	-0.06516549132280147
1101	98-99	-0.18843049417965574
1101	100	-0.037415232773511775
1102	1	-0.16506106344724003
1102	2	0.23934841704318544
1102	3	0.1239748736183941
1102	4	0.037194475156667295
1102	5	-0.029333810850374675
1102	6	0.33756143335348554
1102	7	0.3692502952176824
1102	8	0.5209696459978446
1102	9	0.2713880182274693
1102	10-11	0.11935850989462438
1102	12-13	0.2000461754710514
1102	14-15	0.18034957065741253
1102	16-17	0.29696408273642305
1102	18-19	0.25792027054634303
1102	20-21	0.369745606494817
1102	22-23	0.3187234002216073
1102	24-25	0.35467643588706466
1102	26-27	0.21956664657061964
1102	28-29	0.27404375487920873
1102	30-31	0.38798567356217006
1102	32-33	0.16233382158529963
1102	34-35	0.061371543721321586
1102	36-37	0.2680248559981635
1102	38-39	0.30506878245863334
1102	40-41	0.3020914937798338
1102	42-43	0.3271729824718861
1102	44-45	0.2796128471894477
1102	46-47	0.2997677237722911
1102	48-49	0.4086262696250458
1102	50-51	0.037924540717419575
1102	52-53	0.28197538462366367
1102	54-55	0.43340219699154403
1102	56-57	0.3825580932458834
1102	58-59	0.18770858945863012
1102	60-61	0.3608142406975361
1102	62-63	0.20772800147600634
1102	64-65	0.3350956864951158
1102	66-67	0.3304117837378939
1102	68-69	0.277388577133415
1102	70-71	0.1749234465014311
1102	72-73	-6.836506354730432E-4
1102	74-75	0.24693009527550913
1102	76-77	0.3436214494553269
1102	78-79	0.1442143469152768
1102	80-81	0.4777103214747882
1102	82-83	0.4920679495571676
1102	84-85	0.2954956636582722
1102	86-87	0.33299632974153326
1102	88-89	0.4826579205791859
1102	90-91	0.4883914937896421
1102	92-93	0.4849810263279011
1102	94-95	0.4372572506184156
1102	96-97	0.5348573484782406
1102	98-99	0.5072592124948585
1102	100	0.2907191365541806
1105	1	-0.12339851456327722
1105	2	-0.233871128584628
1105	3	-0.2395472616562202
1105	4	-0.10002009832874847
1105	5	-0.06103346469993909
1105	6	-0.4386193221195285
1105	7	-0.34279283946525396
1105	8	-0.3780245668596436
1105	9	-0.326417449589016
1105	10-11	-0.0743604382803511
1105	12-13	-0.048798224964812675
1105	14-15	-0.04011565964107433
1105	16-17	-0.1194331098128032
1105	18-19	-0.16285578282525393
1105	20-21	-0.17311040416307577
1105	22-23	-0.23278268147605985
1105	24-25	-0.3124109398254191
1105	26-27	-0.25434532828374046
1105	28-29	-0.3778162743067881
1105	30-31	-0.3045216838994378
1105	32-33	-0.30482103228582247
1105	34-35	-0.24740937654856054
1105	36-37	-0.2713491148235505
1105	38-39	-0.4342174956348046
1105	40-41	-0.469658580981978
1105	42-43	-0.420866846005886
1105	44-45	-0.4109086694551678
1105	46-47	-0.6368743602664111
1105	48-49	-0.5741801158687281
1105	50-51	-0.4019812337187858
1105	52-53	-0.45992033771671004
1105	54-55	-0.34774669005200565
1105	56-57	-0.3981221687349432
1105	58-59	-0.3270101841651396
1105	60-61	-0.49453623501866417
1105	62-63	-0.38821082731107737
1105	64-65	-0.26308118393014013
1105	66-67	-0.3964439779278379
1105	68-69	-0.3013194166700117
1105	70-71	-0.1409810239346001
1105	72-73	-0.05967152959448896
1105	74-75	-0.29697755430267847
1105	76-77	-0.42878431535488915
1105	78-79	-0.33462516993725444
1105	80-81	-0.4796072564732299
